0	20153
0.15625	17969
0.3125	22695
0.46875	20771
0.625	18792
0.78125	24775
0.9375	23626
1.09375	19643
1.25	21902
1.40625	24605
1.5625	22158
1.71875	22389
1.875	19920
2.03125	17356
2.1875	19326
2.34375	21769
2.5	22911
2.65625	22944
2.8125	24397
2.96875	22332
3.125	19913
3.28125	21720
3.4375	22315
3.59375	22570
3.75	23308
3.90625	21496
4.0625	23828
4.21875	23410
4.375	22169
4.53125	20697
4.6875	22387
4.84375	23149
5	22466
5.15625	22983
5.3125	28822
5.46875	29469
5.625	27704
5.78125	23506
5.9375	25041
6.09375	25978
6.25	29693
6.40625	33985
6.5625	41254
6.71875	44226
6.875	45765
7.03125	43288
7.1875	42651
7.34375	41080
7.5	37809
7.65625	38778
7.8125	36651
7.96875	37800
8.125	42169
8.28125	39321
8.4375	38036
8.59375	34583
8.75	36351
8.90625	36454
9.0625	35299
9.21875	37465
9.375	36614
9.53125	37518
9.6875	37618
9.84375	37058
10	32969
10.1562	33495
10.3125	37243
10.4688	43086
10.625	42704
10.7812	41371
10.9375	37857
11.0938	36414
11.25	42086
11.4062	42385
11.5625	43396
11.7188	48062
11.875	49752
12.0312	50945
12.1875	53740
12.3438	52416
12.5	46931
12.6562	42501
12.8125	39800
12.9688	44435
13.125	44229
13.2812	47854
13.4375	47761
13.5938	45105
13.75	45784
13.9062	50268
14.0625	50872
14.2188	48495
14.375	53536
14.5312	46643
14.6875	45897
14.8438	41414
15	47107
15.1562	46246
15.3125	46428
15.4688	41533
15.625	40303
15.7812	41365
15.9375	42161
16.0938	44010
16.25	46153
16.4062	43636
16.5625	39667
16.7188	46175
16.875	41964
17.0312	45477
17.1875	44577
17.3438	43442
17.5	46147
17.6562	43011
17.8125	45733
17.9688	46992
18.125	48511
18.2812	51167
18.4375	48753
18.5938	39992
18.75	51460
18.9062	45287
19.0625	48839
19.2188	39773
19.375	37354
19.5312	36648
19.6875	37386
19.8438	38584
